Interaction,model_1,mode_2,pairing_id,round,agent_id,move,payoff_agent_1,payoff_agent_2,mutual_cooperation,cooperation rate
mini_vs_mini,mini,mini,15,8,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,15,9,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,15,9,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,16,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,16,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,16,2,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,16,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,16,3,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,16,3,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,16,4,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,16,4,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,16,5,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,16,5,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,16,6,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,16,6,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,16,7,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,16,7,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,16,8,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,16,8,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,16,9,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,16,9,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,16,10,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,16,10,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,17,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,17,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,17,2,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,17,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,17,3,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,17,3,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,17,4,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,17,4,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,17,5,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,17,5,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,17,6,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,17,6,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,17,7,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,17,7,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,18,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,18,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,18,2,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,18,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,18,3,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,18,3,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,18,4,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,18,4,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,18,5,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,18,5,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,18,6,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,18,6,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,18,7,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,18,7,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,18,8,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,18,8,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,18,9,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,18,9,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,18,10,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,18,10,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,18,11,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,18,11,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,18,12,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,18,12,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,18,13,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,18,13,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,18,14,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,18,14,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,18,15,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,18,15,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,18,16,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,18,16,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,18,17,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,18,17,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,19,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,19,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,19,2,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,19,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,19,3,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,19,3,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,19,4,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,19,4,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,19,5,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,19,5,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,19,6,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,19,6,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,19,7,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,19,7,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,19,8,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,19,8,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,19,9,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,19,9,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,20,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,20,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,20,2,Adaptive_0_0,cooperate,0,5,0.5,0.0
mini_vs_mini,mini,mini,20,2,Adaptive_1_0,defect,0,5,0.5,0.0
mini_vs_mini,mini,mini,20,3,Adaptive_0_0,defect,1,1,0.0,0.0
mini_vs_mini,mini,mini,20,3,Adaptive_1_0,defect,1,1,0.0,0.0
mini_vs_mini,mini,mini,20,4,Adaptive_0_0,cooperate,0,5,0.5,0.0
mini_vs_mini,mini,mini,20,4,Adaptive_1_0,defect,0,5,0.5,0.0
mini_vs_mini,mini,mini,20,5,Adaptive_0_0,defect,5,0,0.5,0.0
mini_vs_mini,mini,mini,20,5,Adaptive_1_0,cooperate,5,0,0.5,0.0
mini_vs_mini,mini,mini,20,6,Adaptive_0_0,defect,1,1,0.0,0.0
mini_vs_mini,mini,mini,20,6,Adaptive_1_0,defect,1,1,0.0,0.0
mini_vs_mini,mini,mini,20,7,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,20,7,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,21,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,21,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,21,2,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,21,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,21,3,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,21,3,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,22,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,22,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,22,2,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,22,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,22,3,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,22,3,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,22,4,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,22,4,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,22,5,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,22,5,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,22,6,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,22,6,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,22,7,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,22,7,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,23,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,23,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,23,2,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,23,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,23,3,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,23,3,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,23,4,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,23,4,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,23,5,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,23,5,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,23,6,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,23,6,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,23,7,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,23,7,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,23,8,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,23,8,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,23,9,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,23,9,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,23,10,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,23,10,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,24,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,24,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,24,2,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,24,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,24,3,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,24,3,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,24,4,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,24,4,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,24,5,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,24,5,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,24,6,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,24,6,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,24,7,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,24,7,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,24,8,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,24,8,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,24,9,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,24,9,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,24,10,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,24,10,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,24,11,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,24,11,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,25,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,25,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,25,2,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,25,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,25,3,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,25,3,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,25,4,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,25,4,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,25,5,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,25,5,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,25,6,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,25,6,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,25,7,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,25,7,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,25,8,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,25,8,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,26,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,26,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,26,2,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,26,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,26,3,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,26,3,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,26,4,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,26,4,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,26,5,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,26,5,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,26,6,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,26,6,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,26,7,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,26,7,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,26,8,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,26,8,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,26,9,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,26,9,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,26,10,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,26,10,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,26,11,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,26,11,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,26,12,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,26,12,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,27,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,27,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,27,2,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,27,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,27,3,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,27,3,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,27,4,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,27,4,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,27,5,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,27,5,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,27,6,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,27,6,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,28,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,28,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,28,2,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,28,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,28,3,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,28,3,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,28,4,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,28,4,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,28,5,Adaptive_0_0,cooperate,0,5,0.5,0.0
mini_vs_mini,mini,mini,28,5,Adaptive_1_0,defect,0,5,0.5,0.0
mini_vs_mini,mini,mini,28,6,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,28,6,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,28,7,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,28,7,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,28,8,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,28,8,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,28,9,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,28,9,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,28,10,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,28,10,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,28,11,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,28,11,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,28,12,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,28,12,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,28,13,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,28,13,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,28,14,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,28,14,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,28,15,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,28,15,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,29,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,29,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,29,2,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,29,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,29,3,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,29,3,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,29,4,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,29,4,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,29,5,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,29,5,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,29,6,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,29,6,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,29,7,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,29,7,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,29,8,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,29,8,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,30,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,30,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,30,2,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,30,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,30,3,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,30,3,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,30,4,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,30,4,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,30,5,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,30,5,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,30,6,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,30,6,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,31,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,31,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,31,2,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,31,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,31,3,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,31,3,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,31,4,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,31,4,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,31,5,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,31,5,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,31,6,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,31,6,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,31,7,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,31,7,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,31,8,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,31,8,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,31,9,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,31,9,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,32,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,32,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,32,2,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,32,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,32,3,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,32,3,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,32,4,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,32,4,Adaptive_1_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,32,5,Adaptive_0_0,cooperate,3,3,1.0,1.0
mini_vs_mini,mini,mini,32,5,Adaptive_1_0,cooperate,3,3,1.0,1.0
